2026-01-08 06:42:20 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:47:20 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 06:55:05 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:00:05 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:05:05 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:14:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:19:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:24:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:29:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:34:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:39:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:44:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:49:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:54:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 07:59:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:04:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:09:14 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:17:37 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:22:37 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:30:32 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:40:21 | INFO | [FILE_UPLOAD_SUCCESS] FileID: f3ffd018-345c-4f32-866b-4aa4447b6d19 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 08:40:21 | INFO | [FILE_CLEANUP_SUCCESS] FileID: f3ffd018-345c-4f32-866b-4aa4447b6d19 | Path: /app/temp/f3ffd018-345c-4f32-866b-4aa4447b6d19.pdf
2026-01-08 08:40:32 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 575ae7b8-b216-4aa5-8d67-8a113155cdd9 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 08:40:32 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 575ae7b8-b216-4aa5-8d67-8a113155cdd9 | Path: /app/temp/575ae7b8-b216-4aa5-8d67-8a113155cdd9.pdf
2026-01-08 08:43:41 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:50:08 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 5ac50017-5b84-4ffd-a40b-446f0864fd3c | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 08:50:08 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 5ac50017-5b84-4ffd-a40b-446f0864fd3c | Path: /app/temp/5ac50017-5b84-4ffd-a40b-446f0864fd3c.pdf
2026-01-08 08:53:35 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 08:59:51 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 301e9fed-ca41-4436-9499-2f042005aea9 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 08:59:51 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 301e9fed-ca41-4436-9499-2f042005aea9 | Path: /app/temp/301e9fed-ca41-4436-9499-2f042005aea9.pdf
2026-01-08 09:03:31 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:07:17 | INFO | [FILE_UPLOAD_SUCCESS] FileID: f18f0ca8-a58a-4ae8-a6ae-d2a50f47e9ef | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 09:07:18 | INFO | [FILE_CLEANUP_SUCCESS] FileID: f18f0ca8-a58a-4ae8-a6ae-d2a50f47e9ef | Path: /app/temp/f18f0ca8-a58a-4ae8-a6ae-d2a50f47e9ef.pdf
2026-01-08 09:08:08 | INFO | [FILE_UPLOAD_SUCCESS] FileID: eaf6286a-e249-4ed2-aa5d-2e7ebfb993e9 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 09:08:08 | INFO | [FILE_CLEANUP_SUCCESS] FileID: eaf6286a-e249-4ed2-aa5d-2e7ebfb993e9 | Path: /app/temp/eaf6286a-e249-4ed2-aa5d-2e7ebfb993e9.pdf
2026-01-08 09:09:45 | INFO | [FILE_UPLOAD_SUCCESS] FileID: f8e767f3-fee0-4b8b-b4a9-5ce534894b13 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 09:09:45 | INFO | [FILE_CLEANUP_SUCCESS] FileID: f8e767f3-fee0-4b8b-b4a9-5ce534894b13 | Path: /app/temp/f8e767f3-fee0-4b8b-b4a9-5ce534894b13.pdf
2026-01-08 09:11:24 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:19:22 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:21:02 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 308cffbe-9406-4f7f-be9e-2432c3b138f3 | Original: Sarthak Varshney CV VMware.pdf
2026-01-08 09:21:02 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 308cffbe-9406-4f7f-be9e-2432c3b138f3 | Path: /app/temp/308cffbe-9406-4f7f-be9e-2432c3b138f3.pdf
2026-01-08 09:25:10 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:28:41 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 8dc2ea8c-e3b2-46a9-a49d-db49b156e972 | Original: VMware Aria.pdf
2026-01-08 09:28:41 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 8dc2ea8c-e3b2-46a9-a49d-db49b156e972 | Path: /app/temp/8dc2ea8c-e3b2-46a9-a49d-db49b156e972.pdf
2026-01-08 09:32:40 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:36:09 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 07b3478b-0785-496d-a270-5deca9969396 | Original: AB9644793.pdf
2026-01-08 09:36:09 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 07b3478b-0785-496d-a270-5deca9969396 | Path: /app/temp/07b3478b-0785-496d-a270-5deca9969396.pdf
2026-01-08 09:36:45 | INFO | [FILE_UPLOAD_SUCCESS] FileID: c687575f-8417-412d-b41c-645ddfdd0d36 | Original: VMware Aria.pdf
2026-01-08 09:36:45 | INFO | [FILE_CLEANUP_SUCCESS] FileID: c687575f-8417-412d-b41c-645ddfdd0d36 | Path: /app/temp/c687575f-8417-412d-b41c-645ddfdd0d36.pdf
2026-01-08 09:37:22 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 88a892c3-d884-4167-ac6c-28e7a45430d0 | Original: searchable (4).pdf
2026-01-08 09:37:28 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 88a892c3-d884-4167-ac6c-28e7a45430d0 | Path: /app/temp/88a892c3-d884-4167-ac6c-28e7a45430d0.pdf
2026-01-08 09:40:04 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:42:45 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 496e8f32-d88b-4b44-a4db-5547f7123547 | Original: VMware Aria.pdf
2026-01-08 09:42:45 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 496e8f32-d88b-4b44-a4db-5547f7123547 | Path: /app/temp/496e8f32-d88b-4b44-a4db-5547f7123547.pdf
2026-01-08 09:45:54 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:50:21 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 1b6546f8-c78b-4911-91e3-f3cd182da6ad | Original: VMware Aria.pdf
2026-01-08 09:50:21 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 1b6546f8-c78b-4911-91e3-f3cd182da6ad | Path: /app/temp/1b6546f8-c78b-4911-91e3-f3cd182da6ad.pdf
2026-01-08 09:58:31 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 09:59:22 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 630bd27a-eea8-4a6d-9799-94b7bfee083e | Original: VMware Aria.pdf
2026-01-08 09:59:22 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 630bd27a-eea8-4a6d-9799-94b7bfee083e | Path: /app/temp/630bd27a-eea8-4a6d-9799-94b7bfee083e.pdf
2026-01-08 10:04:42 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 7a105c72-56fd-41e9-a5c0-f655b050110c | Original: VMware Aria.pdf
2026-01-08 10:04:42 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 7a105c72-56fd-41e9-a5c0-f655b050110c | Path: /app/temp/7a105c72-56fd-41e9-a5c0-f655b050110c.pdf
2026-01-08 10:05:02 | INFO | [FILE_UPLOAD_SUCCESS] FileID: 7b1d27ef-6192-468c-9e57-14b7c3a16218 | Original: VMware Aria.pdf
2026-01-08 10:05:03 | INFO | [FILE_CLEANUP_SUCCESS] FileID: 7b1d27ef-6192-468c-9e57-14b7c3a16218 | Path: /app/temp/7b1d27ef-6192-468c-9e57-14b7c3a16218.pdf
2026-01-08 10:07:49 | INFO | [FILE_UPLOAD_SUCCESS] FileID: ce6b878b-7e32-4afc-8a69-2376d9bfe909 | Original: VMware Aria.pdf
2026-01-08 10:07:49 | INFO | [FILE_CLEANUP_SUCCESS] FileID: ce6b878b-7e32-4afc-8a69-2376d9bfe909 | Path: /app/temp/ce6b878b-7e32-4afc-8a69-2376d9bfe909.pdf
2026-01-08 10:17:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:22:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:27:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:32:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:37:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:42:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:47:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:52:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 10:57:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 11:02:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 11:07:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
2026-01-08 11:12:36 | INFO | [AUTO_CLEANUP_BATCH_START] FileID: SYSTEM | Checking 3 files
